X,Min,Average,Max
87.97286543,3168.379378,3784.928986,4209.433615
87.9813792,3172.837525,3785.960359,4209.267193
87.98989298,3176.64906,3786.990073,4210.989192
87.99840676,3182.102835,3788.101743,4210.709308
88.00692054,3185.297554,3789.310232,4212.809047
88.01543432,3187.406399,3790.481552,4215.809047
88.02394809,3192.938902,3791.576708,4218.539364
88.03246187,3200.73131,3792.758586,4220.7816
88.04097565,3209.362134,3793.973216,4222.95531
88.04948943,3214.367113,3795.045966,4223.537907
88.0580032,3220.163893,3796.200961,4225.809047
88.06651698,3224.926069,3797.46616,4229.073325
88.07503076,3223.108239,3798.816916,4231.456689
88.08354454,3226.560981,3800.332308,4233.260757
88.09205832,3231.791337,3802.026278,4235.981298
88.10057209,3245.239101,3803.50793,4237.069378
88.10908587,3255.631816,3804.957905,4240.264278
88.11759965,3259.48371,3806.351523,4241.532503
88.12611343,3258.025563,3807.829434,4243.798238
88.1346272,3258.562438,3809.473981,4246.801153
88.14314098,3261.107207,3811.12485,4249.532928
88.15165476,3265.9202,3812.841157,4252.780994
88.16016854,3273.453735,3814.560686,4254.98816
88.16868232,3281.360676,3816.258565,4255.269682
88.17719609,3286.094941,3817.999343,4256
88.18570987,3290.096398,3819.890929,4256.493217
88.19422365,3294.36857,3821.949631,4260.333656
88.20273743,3298.287352,3824.028055,4265.607285
88.2112512,3300.638252,3826.154703,4270.798238
88.21976498,3308.252398,3828.472133,4273.796781
88.22827876,3316.084133,3830.783597,4278.408012
88.23679254,3320.893179,3832.926518,4284.987553
88.24530632,3327.891722,3834.988428,4287.273062
88.25382009,3334.348411,3837.010642,4281.722424
88.26233387,3338.817791,3839.145987,4279.627483
88.27084765,3341.030967,3841.306913,4274.729892
88.27936143,3340.487656,3843.372424,4273.269682
88.2878752,3337.67861,3845.295343,4271.830702
88.29638898,3333.483284,3847.275322,4267.459178
88.30490276,3330.663855,3849.147035,4265.187007
88.31341654,3325.666344,3850.849755,4262.448795
88.32193031,3320.127405,3852.426569,4261.530013
88.33044409,3312.871021,3854.086114,4265.340517
88.33895787,3306.221921,3855.84675,4271.687045
88.34747165,3303.755881,3857.686201,4280.866159
88.35598543,3302.754849,3859.553084,4286.788887
88.3644992,3301.491603,3861.462268,4292.535418
88.37301298,3298.951207,3863.279192,4294.807589
88.38152676,3296.308968,3864.918694,4296.726371
88.39004054,3297.31,3866.311673,4295.433615
88.39855431,3297.762743,3867.547117,4292.626026
88.40706809,3297.30065,3868.848143,4286.284477
88.41558187,3298.837525,3870.035129,4277.375471
88.42409565,3301.844386,3871.299892,4272.638292
88.43260943,3303.503869,3872.592449,4267.912952
88.4411232,3300.967419,3873.71758,4264.444423
88.44963698,3297.239165,3874.756859,4262.715563
88.45815076,3293.688386,3876.0038,4261.18306
88.46666454,3289.512188,3877.292974,4258.998543
88.47517831,3288.059445,3878.636022,4258.726371
88.48369209,3287.515709,3879.885997,4258
88.49220587,3286.307086,3881.08414,4258.268225
88.50071965,3285.674663,3882.30238,4259.262821
88.50923343,3280.67861,3883.533787,4259.722424
88.5177472,3276.483284,3884.698331,4259.787005
88.52626098,3272.854808,3885.80228,4261.153125
88.53477476,3265.128437,3886.861639,4258.457721
88.54328854,3257.857298,3887.803641,4256.718052
88.55180231,3249.580754,3888.827963,4255.176199
88.56031609,3241.381907,3889.93202,4252.449827
88.56882987,3235.921271,3891.122244,4250.459178
88.57734365,3231.921271,3892.291337,4248.991681
88.58585742,3228.460636,3893.381656,4248.441508
88.5943712,3227.269682,3894.470222,4245.627483
88.60288498,3228.269682,3895.452046,4240.636834
88.61139876,3229.809047,3896.433069,4237.453774
88.61991254,3232,3897.457678,4235.181603
88.62842631,3230.921271,3898.57229,4233.460636
88.63694009,3225.311923,3899.624842,4231.460636
88.64545387,3217.49306,3900.572219,4229.730318
88.65396765,3215.761285,3901.482838,4230.730318
88.66248142,3214.752966,3902.43486,4230.539364
88.6709952,3212.930622,3903.387474,4233.886357
88.67950898,3208.658451,3904.373375,4231
88.68802276,3205.010808,3905.399408,4232.269682
88.69653654,3205.012266,3906.394895,4232.993138
88.70505031,3204.475391,3907.378474,4232.987734
88.71356409,3200.592413,3908.505337,4232.435679
88.72207787,3193.502411,3909.742225,4230.727403
88.73059165,3192.036371,3910.978172,4229.718052
88.73910542,3192.840014,3912.25383,4228.442966
88.7476192,3194.758796,3913.546591,4227.991681
88.75613298,3194.571789,3914.876643,4227.715563
88.76464676,3195.761285,3916.181106,4226.989192
88.77316054,3193.949749,3917.423795,4226.269257
88.78167431,3189.682557,3918.765292,4227.787005
88.79018809,3185.755881,3920.114187,4228.349908
88.79870187,3185.018702,3921.514638,4225.997085
88.80721565,3183.397087,3922.90012,4225.451285
88.81572942,3178.484741,3924.446359,4224.539364
88.8242432,3177.01767,3926.054158,4226.269682
88.83275698,3177.023074,3927.812744,4227.268225
88.84127076,3177.29816,3929.524475,4228.261363
88.84978453,3178.03534,3931.16227,4230.321997
88.85829831,3178.312915,3932.769377,4233.412424
88.86681209,3178.234186,3934.264895,4231.969033
88.87532587,3175.500954,3935.609507,4232.507972
88.88383965,3173.495975,3936.885341,4234.496131
88.89235342,3172.043233,3938.127025,4236.226449
88.9008672,3171.505326,3939.313869,4236.958224
88.90938098,3169.235218,3940.50625,4238.536875
88.91789476,3166.494518,3941.661236,4242.832277
88.92640853,3165.307511,3942.738535,4248.743772
88.93492231,3165.768147,3943.828743,4248.500543
88.94343609,3164.772519,3944.795706,4240.999575
88.95194987,3164.049669,3945.65993,4240.45171
88.96046365,3163.23024,3946.374393,4241.524184
88.96897742,3161.041776,3947.028782,4242.707669
88.9774912,3160.499922,3947.742937,4241.71951
88.98600498,3159.041776,3948.435332,4240.181603
88.99451876,3158.498465,3949.259069,4236.918782
89.00303253,3157.304596,3950.206868,4233.608356
89.01154631,3158.833152,3951.158837,4232.262821
89.02006009,3160.211538,3952.133325,4234.062091
89.02857387,3158.568874,3953.187779,4238.868467
89.03708765,3160.56681,3954.336473,4246.981298
89.04560142,3162.31,3955.380075,4246.178688
89.0541152,3163.302107,3956.226833,4243.711191
89.06262898,3164.03534,3957.022491,4243.500685
89.07114276,3164.040318,3957.919959,4243.84956
89.07965653,3163.49306,3958.839166,4239.999575
89.08817031,3162.028053,3959.695323,4239.177656
89.09668409,3161.749445,3960.395161,4236.724914
89.10519787,3161.027021,3961.063242,4236
89.11371164,3159.951207,3961.495854,4236.783058
89.12222542,3156.766689,3961.776084,4238.427179
89.1307392,3155.761285,3961.985162,4238.53645
89.13925298,3154.754424,3962.272908,4241.608317
89.14776676,3153.74653,3962.586043,4247.054197
89.15628053,3153.554119,3962.860258,4250.50694
89.16479431,3155.281948,3963.167354,4252.776622
89.17330809,3156.554119,3963.299248,4254.164358
89.18182187,3158.547258,3963.26393,4251.449827
89.19033564,3160.27114,3962.990521,4250.530013
89.19884942,3160.737179,3962.669521,4252.262821
89.2073632,3159.203219,3962.298925,4252.446913
89.21587698,3156.207166,3961.933257,4250.708701
89.22439076,3152.937484,3961.493564,4249.710159
89.23290453,3148.129895,3961.187063,4249.254927
89.24141831,3140.868531,3961.166567,4250.260331
89.24993209,3134.497007,3961.269163,4251.8051
89.25844587,3132.762743,3961.484541,4253.730318
89.26695964,3131.762743,3961.612467,4253.993138
89.27547342,3131.02951,3961.851476,4255.269682
89.2839872,3130.753392,3962.194142,4257.971947
89.29250098,3130.027021,3962.454736,4261.421735
89.30101476,3130.027021,3962.709589,4269.071867
89.30952853,3130.029935,3962.861313,4272.258874
89.31804231,3130.036371,3962.895892,4273.530013
89.32655609,3130.030967,3963.007596,4275.535418
89.33506987,3130.024106,3963.288543,4280.39763
89.34358364,3129.745073,3963.676518,4287.249523
89.35209742,3128.474359,3964.127273,4287.711191
89.3606112,3127.020159,3964.749071,4289.261789
89.36912498,3127.014755,3965.355388,4289.730318
89.37763875,3127.009351,3965.97138,4289.233311
89.38615253,3127.003947,3966.801699,4289.97632
89.39466631,3126.737179,3967.726639,4290.513801
89.40318009,3126.279033,3968.723423,4291.443391
89.41169387,3127.544768,3969.604511,4288.918782
89.42020764,3129.543311,3970.467948,4285.97049
89.42872142,3130.731775,3971.404276,4287.259906
89.4372352,3130.272172,3972.400953,4288.78743
89.44574898,3130.279033,3973.373675,4291.526492
89.45426275,3131.001457,3974.355631,4295.265735
89.46277653,3130.737179,3975.215221,4296.809047
89.47129031,3130.28049,3976.067105,4299.528556
89.47980409,3131.28049,3976.914353,4301.258874
89.48831787,3132.547258,3977.73551,4302.530013
89.49683164,3135,3978.607962,4303.727828
89.50534542,3135.539364,3979.497919,4304.530013
89.5138592,3137.269682,3980.453718,4305.997511
89.52237298,3138.28298,3981.567502,4305.887815
89.53088675,3139.810078,3982.710221,4306.527099
89.53940053,3140.003947,3984.009021,4308.25347
89.54791431,3140.001457,3985.312722,4308.269682
89.55642809,3140.541854,3986.60468,4314.854318
89.56494187,3141.279033,3987.841069,4324.765774
89.57345564,3142.273629,3988.973759,4336.329709
89.58196942,3143.27114,3990.018229,4342.152479
89.5904832,3144.273629,3990.966519,4351.320358
89.59899698,3144.269682,3991.77471,4355.249098
89.60751075,3145.276544,3992.516508,4355.425296
89.61602453,3146.548715,3993.190108,4354.268225
89.62453831,3148.276544,3993.715084,4353.641813
89.63305209,3148.005404,3994.10113,4349.189496
89.64156587,3148.541854,3994.415626,4346.188464
89.65007964,3149.269682,3994.851733,4350.322848
89.65859342,3150.269682,3995.292549,4353.982756
89.6671072,3150.731775,3995.6103,4353.997511
89.67562098,3150.543311,3995.841839,4354.458146
89.68413475,3152.006862,3995.930375,4356.431551
89.69264853,3152.009351,3995.890721,4356.808015
89.70116231,3152.273629,3995.799695,4362.061059
89.70967609,3153.279033,3995.68334,4365.248066
89.71818986,3154.272172,3995.637186,4365.440477
89.72670364,3154.269682,3995.582517,4365.429668
89.73521742,3155.269682,3995.322848,4364.459604
89.7437312,3156.269682,3995.084127,4363.638717
89.75224498,3157.809047,3994.800526,4360.906516
89.76075875,3160.269682,3994.402813,4358.910463
89.76927253,3161.269682,3993.901246,4355.6491
89.77778631,3161.731775,3993.409719,4349.473366
89.78630009,3161.811536,3993.015961,4341.903602
89.79481386,3162.543311,3992.587415,4336.825298
89.80332764,3164.269682,3992.073646,4336.248066
89.81184142,3165.539364,3991.506345,4336.708701
89.8203552,3167.539364,3990.917735,4335.538939
89.82886898,3168.078729,3990.349488,4337.246183
89.83738275,3171.354847,3989.827404,4337.685627
89.84589653,3173.741126,3989.36354,4336.683138
89.85441031,3173.28049,3988.891291,4338.608742
89.86292409,3174.279033,3988.344579,4344.344464
89.87143786,3175.543311,3987.673482,4350.42714
89.87995164,3178.894211,3987.000004,4359.154968
89.88846542,3180.739669,3986.268962,4368.138756
89.8969792,3181.890265,3985.540874,4378.04335
89.90549298,3184.356304,3984.898843,4390.593562
89.91400675,3186.005404,3984.453343,4396.317443
89.92252053,3186.005404,3984.145411,4402.618093
89.93103431,3188.891722,3983.97938,4408.348411
89.93954809,3193.552764,3983.863064,4413.597934
89.94806186,3197.891296,3983.907415,4417.983788
89.95657564,3200.010808,3983.864167,4419.460636
89.96508942,3200.009351,3983.662241,4419.533535
89.9736032,3200.005404,3983.379102,4420.169337
89.98211697,3200.269682,3982.951304,4418.727828
89.99063075,3201,3982.427121,4418.726371
89.99914453,3201.269682,3981.8744,4417.453774
90.00765831,3201.28049,3981.43746,4414.909006
90.01617209,3203.085165,3981.02462,4410.726978
90.02468586,3205.539364,3980.548607,4408.626026
90.03319964,3208.080186,3980.272151,4403.629973
90.04171342,3212.540822,3979.982933,4399.16788
90.0502272,3214.278001,3979.750586,4397.452317
90.05874097,3217.43315,3979.499765,4393.291338
90.06725475,3219.475816,3979.177595,4385.173284
90.07576853,3220.445416,3978.667152,4381.363205
90.08428231,3221.846915,3977.916529,4376.180145
90.09279609,3216.290267,3977.026737,4372.636409
90.10130986,3218.376463,3976.030257,4367.918357
90.10982364,3223.631391,3975.037973,4363.639324
90.11833742,3227.282129,3973.991987,4358.633919
90.1268512,3222.46604,3973.175298,4356.17723
90.13536497,3221.541854,3972.634349,4352.901112
90.14387875,3223.081218,3972.318601,4349.730318
90.15239253,3225.812993,3972.215319,4348.18306
90.16090631,3227.215485,3972.149651,4345.457721
90.16942009,3225.02951,3972.270687,4344.265735
90.17793386,3224.003947,3972.5599,4345.539364
90.18644764,3224.288384,3973.06131,4347.535418
90.19496142,3225.5458,3973.826962,4349.537907
90.2034752,3226.844993,3974.814071,4353.530013
90.21198897,3229.825259,3976.065151,4355.537907
90.22050275,3230.269682,3977.150495,4357.264278
90.22901653,3230.480795,3978.095368,4358.996053
90.23753031,3229.460636,3978.928581,4359.537907
90.24604408,3230.157457,3979.707294,4361.262821
90.25455786,3236.092452,3980.475848,4361.986277
90.26307164,3240.371485,3981.126216,4361.190953
90.27158542,3244.831695,3981.641046,4359
90.2800992,3247.29816,3982.108634,4360.532503
90.28861297,3248.841471,3982.505754,4361.722424
90.29712675,3247.460636,3982.907049,4360.190953
90.30564053,3246.295245,3983.089852,4356.381907
90.31415431,3247.284012,3983.250128,4350.112225
90.32266808,3245.654078,3983.51451,4342.57286
90.33118186,3238.744647,3983.854504,4335.647642
90.33969564,3238.646752,3984.154319,4334.809047
90.34820942,3240.730318,3984.497935,4337.256385
90.3567232,3240.003947,3984.976552,4337.998968
90.36523697,3240.005404,3985.611294,4340.335113
90.37375075,3240.273629,3986.325872,4344.8051
90.38226453,3241.27114,3987.023225,4349.943855
90.39077831,3243.3509,3987.750175,4358.531471
90.39929208,3246.010808,3988.415017,4361.078729
90.40780586,3247.351932,3989.026098,4364.530439
90.41631964,3248.562438,3989.496013,4368.809047
90.42483342,3250.83461,3989.903074,4374.339485
90.4333472,3253.002915,3990.349389,4380.538332
90.44186097,3253.28049,3990.825841,4385.064399
90.45037475,3254.547258,3991.351085,4389.809047
90.45888853,3255.737179,3991.942159,4397.962557
90.46740231,3255.548715,3992.501454,4407.618093
90.47591608,3257,3992.979679,4414.145192
90.48442986,3256.742583,3993.55673,4421.061059
90.49294364,3256.284437,3994.146272,4423.170794
90.50145742,3256.275086,3994.755356,4420.448795
90.50997119,3257.272172,3995.299289,4417.372982
90.51848497,3257.547683,3995.781667,4416.517748
90.52699875,3258.814451,3996.122945,4416.634345
90.53551253,3262.890265,3996.454561,4412.185549
90.54402631,3268.349868,3996.730376,4408.91441
90.55254008,3272.552055,3996.884985,4406.520237
90.56105386,3274.837099,3997.011262,4408.512344
90.56956764,3274.742583,3997.200961,4413.21208
90.57808142,3274.555577,3997.528269,4423.553023
90.58659519,3276.823801,3997.921641,4439.501496
90.59510897,3279.007893,3998.247421,4447.367152
90.60362275,3278.460636,3998.581547,4443.263246
90.61213653,3277.570332,3999.017726,4444.721392
90.62065031,3280.907509,3999.354546,4444.895102
90.62916408,3281.730318,3999.694668,4446.784515
90.63767786,3278.746956,4000.032002,4446.550638
90.64619164,3278,4000.502646,4436.759016
90.65470542,3277.465008,4001.209472,4426.627909
90.66321919,3276.082675,4002.015035,4427.935576
90.67173297,3279.001457,4002.891719,4427.460636
90.68024675,3279.005404,4003.725643,4424.651589
90.68876053,3279.541854,4004.623653,4420.918782
90.69727431,3280.005404,4005.491449,4418.453774
90.70578808,3280.269682,4006.390411,4415.910463
90.71430186,3281.539364,4007.28833,4412.181603
90.72281564,3283.809047,4008.093542,4409.184092
90.73132942,3285.465008,4008.867574,4408.095988
90.73984319,3285.358794,4009.452787,4407
90.74835697,3288.554119,4009.930693,4406.460636
90.75687075,3290.539364,4010.281142,4404.718052
90.76538453,3292.810504,4010.59922,4402.370067
90.7738983,3295.814451,4010.922212,4396.651589
90.78241208,3300.090569,4011.31684,4392.283445
90.79092586,3303.269682,4011.767159,4386.36612
90.79943964,3304.269682,4012.214881,4381.723456
90.80795342,3305.809047,4012.745649,4380.449827
90.81646719,3306.012266,4013.509993,4378.4542
90.82498097,3306.014755,4014.400526,4377.705787
90.83349475,3306.012266,4015.426009,4375.082715
90.84200853,3306.559949,4016.519232,4371.981905
90.8505223,3309.375006,4017.741156,4371.427179
90.85903608,3313.269682,4019.098217,4372.254502
90.86754986,3311.730318,4020.25813,4371.631856
90.87606364,3311.539364,4021.204769,4367.17122
90.88457742,3313.034914,4021.974337,4366.996053
90.89309119,3313.293788,4022.799863,4366.189496
90.90160497,3314.01184,4023.703613,4364.261363
90.91011875,3313.46355,4024.804761,4364.986702
90.91863253,3312.01518,4025.896723,4365.264278
90.9271463,3312.836067,4026.995605,4366.528131
90.93566008,3315.567842,4028.046403,4366.626026
90.94417386,3317.568874,4029.268335,4361.908399
90.95268764,3319.558066,4030.602925,4362.065006
90.96120142,3320.476423,4032.033645,4365.520663
90.96971519,3319.539364,4033.443088,4366.460029
90.97822897,3320.287352,4034.780608,4370
90.98674275,3321.809047,4036.169557,4369.460636
90.99525653,3324.809047,4037.616192,4368.459604
91.0037703,3327.27114,4038.982629,4368.711616
91.01228408,3328.544768,4040.333486,4366.643696
91.02079786,3330.543311,4041.685825,4361.650132
91.02931164,3332.28049,4042.976507,4358.916293
91.03782541,3334.085165,4044.292967,4356.883442
91.04633919,3335.734265,4045.604853,4353.966543
91.05485297,3334.462093,4046.81462,4353.713074
91.06336675,3332.199272,4047.922909,4352.996053
91.07188053,3331.898158,4048.973386,4352.989192
91.0803943,3336.540396,4049.926549,4352.452742
91.08890808,3337.361283,4050.741598,4352.258874
91.09742186,3338.001457,4051.432534,4352.451285
91.10593564,3338.002489,4052.020182,4348.840053
91.11444941,3337.304596,4052.504356,4348.25948
91.12296319,3340.172819,4052.805417,4348.956342
91.13147697,3343.547258,4052.996724,4348.134423
91.13999075,3343,4053.212717,4345.183667
91.14850453,3344.078729,4053.399206,4340.812607
91.1570183,3346.742158,4053.563391,4340.537907
91.16553208,3345.733233,4053.560794,4343.536875
91.17404586,3345.550173,4053.486996,4346.532503
91.18255964,3347.547258,4053.432292,4349.800728
91.19107341,3349.304596,4053.221488,4353.238715
91.19958719,3351.636369,4052.9611,4356.876967
91.20810097,3351.823376,4052.72775,4362.793866
91.21661475,3352.226293,4052.508508,4363.898623
91.22512853,3348.734265,4052.252397,4363.803642
91.2336423,3347.772093,4052.081934,4365.185549
91.24215608,3347.303139,4051.658474,4361.646185
91.25066986,3350.434182,4051.00403,4356.112225
91.25918364,3352.094516,4050.069601,4350.16788
91.26769741,3356.106781,4049.065324,4345.363386
91.27621119,3358.476848,4047.941917,4336.063046
91.28472497,3356.476848,4046.699445,4329.381907
91.29323875,3355.014755,4045.470341,4324.169337
91.30175253,3355.547258,4044.237494,4320.899655
91.3102663,3358.629933,4043.080666,4319
91.31878008,3362.276544,4041.880272,4317.921271
91.32729386,3363.548715,4040.684376,4315.269682
91.33580764,3366.082675,4039.514921,4313.842543
91.34432141,3369.540822,4038.41725,4315.959642
91.35283519,3371.812993,4037.270228,4325.06792
91.36134897,3374.27114,4035.901774,4329.348411
91.36986275,3375.544768,4034.521053,4334.343007
91.37837652,3376.737179,4033.197839,4338.8051
91.3868903,3376.81694,4031.88034,4341.269682
91.39540408,3379.286926,4030.5512,4342.53396
91.40391786,3380.006862,4029.14767,4343.997511
91.41243164,3380.818397,4027.662894,4343.919388
91.42094541,3383.278001,4026.212602,4340.01522
91.42945919,3384.28298,4024.76305,4332.820926
91.43797297,3383.815483,4023.239939,4327.190953
91.44648675,3385.552662,4021.825648,4323.893219
91.45500052,3387.273629,4020.488811,4320.98233
91.4635143,3389.078729,4019.076532,4321.343613
91.47202808,3392.276118,4017.654231,4324.694978
91.48054186,3393.36274,4016.368616,4322.615643
91.48905564,3396.817972,4015.046846,4319.058995
91.49756941,3397.273629,4013.718364,4322.269682
91.50608319,3398.285895,4012.283207,4322.710159
91.51459697,3399.552662,4010.714596,4326.347379
91.52311075,3402.082675,4009.03398,4334.149564
91.53162452,3404.284437,4007.344626,4341.612263
91.5401383,3405,4005.618193,4346.249523
91.54865208,3405.001457,4003.854574,4347.806132
91.55716586,3405.541854,4002.351522,4349.185975
91.56567964,3406.548715,4000.893415,4352.618093
91.57419341,3408.272172,3999.402684,4356.730318
91.58270719,3408.552662,3997.783155,4355.177656
91.59122097,3410.539364,3996.094892,4352.187007
91.59973475,3412.543311,3994.472185,4349.724488
91.60824852,3414,3992.737899,4345.750942
91.6167623,3414.539364,3990.890954,4337.170369
91.62527608,3416.539364,3988.906837,4333.990224
91.63378986,3418.009351,3986.875401,4334.268225
91.64230363,3418.544768,3984.736775,4335.724914
91.65081741,3421.3509,3982.610662,4335
91.65933119,3424.356304,3980.57822,4334.998543
91.66784497,3426.571364,3978.505541,4334.724914
91.67635875,3428.544768,3976.269717,4334
91.68487252,3430.269682,3974.290083,4333.994596
91.6933863,3431.809047,3972.553735,4333.994596
91.70190008,3433.275086,3970.832386,4333.994596
91.71041386,3434.544768,3969.011702,4333.995628
91.71892763,3436.809047,3967.093258,4333.986702
91.72744141,3439.27114,3965.174911,4334.261363
91.73595519,3442.62204,3963.431697,4333.371524
91.74446897,3446.543311,3961.691938,4329.186581
91.75298275,3448.539364,3959.997257,4326.647642
91.76149652,3450.544768,3958.389576,4322.189496
91.7700103,3452.005404,3956.777683,4318.6491
91.77852408,3454.276544,3955.248441,4315.169337
91.78703786,3455.81694,3953.807092,4312.441934
91.79555163,3459.078729,3952.455906,4310.175773
91.80406541,3466.854279,3951.121852,4306.359259
91.81257919,3474.55163,3949.717943,4300.91192
91.82109297,3478.437522,3948.241773,4297.996053
91.82960675,3479.548715,3946.848459,4296.907974
91.83812052,3482.3509,3945.638375,4294.181603
91.8466343,3484.824833,3944.46839,4292.979841
91.85514808,3484.742583,3943.459325,4295.262821
91.86366186,3483.747988,3942.709518,4296.80261
91.87217563,3484.638252,3942.17558,4299.414913
91.88068941,3489.814025,3941.649137,4298.236225
91.88920319,3490.276544,3940.909671,4298.714531
91.89771697,3491.548715,3940.248748,4298.993138
91.90623074,3495.907753,3939.724126,4298.184517
91.91474452,3504.274054,3939.198555,4298.53396
91.9232583,3507.436065,3938.698782,4302.612689
91.93177208,3514.092026,3938.3165,4307.808015
91.94028586,3518.087048,3937.988654,4312
91.94879963,3521.539364,3937.686042,4312.994596
91.95731341,3523.857684,3937.560406,4312.994596
91.96582719,3527.124451,3937.60856,4312.727828
91.97434097,3531.38041,3937.720596,4313
91.98285474,3533.284863,3937.894072,4313.534992
91.99136852,3535.104292,3937.923925,4315.250555
91.9998823,3539.364198,3938.114212,4321.524609
92.00839608,3543.813419,3938.660876,4323.264704
92.01690986,3546.561406,3939.284025,4327.059602
92.02542363,3548.306054,3940.017459,4331.995021
92.03393741,3550.103866,3940.839977,4334.778079
92.04245119,3553.810504,3941.788279,4337.724914
92.05096497,3556.56681,3942.825817,4336.723456
92.05947874,3558.540822,3943.833117,4339.791377
92.06799252,3560.278001,3944.848434,4341.179539
92.0765063,3561.825259,3945.907593,4341.450859
92.08502008,3564.284437,3947.096443,4341.346953
92.09353386,3565.818397,3948.253801,4346.071867
92.10204763,3568.269682,3949.392591,4350.613114
92.11056141,3569.542279,3950.540239,4358.061059
92.11907519,3572.894211,3951.616425,4364.261789
92.12758897,3578.618093,3952.620316,4365.803642
92.13610274,3582.539364,3953.557237,4367.996053
92.14461652,3585.078729,3954.617513,4368.268225
92.1531303,3589.078729,3955.777521,4368.996053
92.16164408,3593.078729,3956.960915,4368.980873
92.17015785,3597.078729,3958.123236,4367.91192
92.17867163,3601.078729,3959.142636,4366.181603
92.18718541,3605.542279,3959.976946,4363.997085
92.19569919,3608.624529,3960.835488,4362.637866
92.20421297,3612.81694,3961.806734,4360.178688
92.21272674,3615.809047,3962.967152,4354.915442
92.22124052,3619.078729,3964.235102,4352.915867
92.2297543,3623.356304,3965.601699,4348.839628
92.23826808,3628.078729,3966.914516,4345.706818
92.24678185,3630.101377,3968.172139,4341.492674
92.25529563,3634.08808,3969.601223,4335.190953
92.26380941,3637.814451,3971.285321,4334.189496
92.27232319,3641.620582,3973.159288,4335.712223
92.28083697,3645.815908,3975.227029,4334.556223
92.28935074,3650.435033,3977.346233,4336.752697
92.29786452,3656.628901,3979.490171,4336.373344
92.3063783,3660.094516,3981.724502,4335.51878
92.31489208,3664.889233,3983.945479,4338.724488
92.32340585,3670.624955,3985.997961,4335.287391
92.33191963,3677.165351,3987.991536,4339.071867
92.34043341,3679.562864,3989.798866,4341.70785
92.34894719,3681.849365,3991.50587,4340.125253
92.35746097,3685.646146,3992.978207,4341.618093
92.36597474,3692.705747,3994.330599,4346.809047
92.37448852,3696.539364,3995.564185,4350.078729
92.3830023,3698.542279,3996.667847,4353.809047
92.39151608,3701.089537,3997.786129,4353.842543
92.40002985,3704.467497,3998.770253,4348.742378
92.40854363,3703.007893,3999.547968,4339.026816
92.41705741,3702.753392,4000.29583,4333.647642
92.42557119,3702.025563,4000.994209,4328.921271
92.43408496,3702.539364,4001.635701,4325.185124
92.44259874,3703.269682,4002.129859,4321.358833
92.45111252,3703.006862,4002.606326,4315.892793
92.4596263,3703.277576,4003.127905,4310.543351
92.46814008,3704.269682,4003.724873,4302.445455
92.47665385,3704.810078,4004.407293,4297.910463
92.48516763,3705.539364,4005.081551,4294.181603
92.49368141,3707.005404,4005.605439,4290.647642
92.50219519,3707.544768,4006.231035,4291.260757
92.51070896,3709.269682,4006.95362,4294.25098
92.51922274,3710.541854,4007.693613,4295.530013
92.52773652,3711.006862,4008.522789,4297.26865
92.5362503,3711.277576,4009.558928,4301.065431
92.54476408,3711.812993,4010.684421,4306.063974
92.55327785,3712.742583,4011.874449,4309.799696
92.56179163,3712.820887,4013.131155,4313.074356
92.57030541,3715.27114,4014.320123,4316.794292
92.57881919,3716.544768,4015.642322,4321.611231
92.58733296,3718.543311,4017.167447,4328.415299
92.59584674,3720.079761,4018.850373,4338.236186
92.60436052,3721.275086,4020.508129,4349.965046
92.6128743,3722.814451,4022.050921,4360.952355
92.62138808,3725.273629,4023.59241,4372.470954
92.62990185,3726.822344,4025.078941,4383.328677
92.63841563,3729.543311,4026.504746,4390.68996
92.64692941,3731.810504,4027.900439,4399.065006
92.65544319,3735.082675,4029.206259,4403.055655
92.66395696,3738.63388,4030.579047,4407.258448
92.67247074,3743.810504,4031.893563,4408.248491
92.68098452,3747.082675,4033.218941,4408.455232
92.6894983,3750.62204,4034.466421,4406.446487
92.69801208,3755.082675,4035.563918,4401.492674
92.70652585,3759.084133,4036.564933,4392.102874
92.71503963,3763.084133,4037.373467,4384.293402
92.72355341,3767.62204,4038.196532,4374.284477
92.73206719,3773.61955,4039.010915,4364.839628
92.74058096,3779.349868,4039.546261,4356.019167
92.74909474,3784.623497,4039.798031,4353.107246
92.75760852,3789.741126,4040.070634,4350.177656
92.7661223,3789.547258,4040.305614,4346.907974
92.77463607,3790.483284,4040.622597,4342.998543
92.78314985,3789.004979,4040.733097,4343.534992
92.79166363,3787.198847,4040.919318,4344.244544
92.80017741,3785.025138,4041.119824,4346.343007
92.80869119,3786.079761,4041.373585,4352.798664
92.81720496,3787.014755,4041.677795,4356.532503
92.82571874,3787.547258,4042.129515,4356.806738
92.83423252,3787.215485,4042.513711,4359.07041
92.8427463,3785.026595,4042.877307,4362.256385
92.85126007,3783.662397,4043.311125,4362.998968
92.85977385,3779.735296,4043.686144,4364.998543
92.86828763,3774.460636,4044.040919,4365.261363
92.87680141,3773,4044.407979,4365.719935
92.88531519,3773.269682,4044.877522,4368.034038
92.89382896,3771.752966,4045.605071,4371.221045
92.90234274,3771.006436,4046.376381,4373.031549
92.91085652,3770.007893,4047.179073,4375.692914
92.9193703,3769.745073,4048.1045,4376.060027
92.92788407,3768.744041,4049.124046,4378.455657
92.93639785,3767.750477,4050.054053,4378.961139
92.94491163,3766.743615,4050.974675,4377.636228
